timestamp,cpu_usage,memory_usage,disk_usage,network_io,pod_status,node_status,latency_ms,error_rate,logs_anomalies,issue
2025-03-01 00:13:00,27.60186243611699,40.546285257439926,45.74183386948699,779.4974612826339,2,1,139.37935353062755,17.821435826555543,74.84131885215541,Network Issue
2025-03-01 00:14:00,21.0826000129651,54.22508136767643,49.381672510884265,372.17615085119166,5,2,271.29496981770944,0.0,66.56964904296625,Pod Failure
2025-03-01 00:15:00,13.973834609754702,10.289246630648558,85.13915825261428,826.477102932885,6,1,204.22635462716207,4.03755729287616,25.229015893128526,No Issue
2025-03-01 00:16:00,30.990896232323614,8.339415148602976,72.23958208043271,146.7072205589611,6,3,202.82338135945375,12.329426779631362,89.2817464871486,Service Disruption
2025-03-01 00:17:00,57.65075441319418,25.08173343058995,87.77737087788904,114.70856637327373,4,0,248.7886544731374,13.087237871398516,51.301321654382406,No Issue
2025-03-01 00:18:00,46.392959166954164,21.797074443164796,62.14097574331993,657.3880166948985,8,2,514.3968622596708,5.5605000153187,101.76981614196053,Pod Failure
2025-03-01 00:19:00,36.966239062566515,26.339003668815188,38.570836773002135,270.5352522769409,9,3,263.83895549936597,19.26128442445401,27.86959461667407,Pod Failure
2025-03-01 00:20:00,64.81885970011245,18.117780727766515,43.495218735168024,1010.702879985486,6,3,350.1808539931658,5.082970444642111,2.917848939628288,Network Issue
2025-03-01 00:21:00,17.52000192226436,9.068518353027267,51.994223419912366,428.4845562671688,7,3,214.0465515350045,8.947154512247243,103.08459031682679,Pod Failure
2025-03-01 00:22:00,28.225599341337194,81.87037174752768,40.832610609235346,378.81386934613,6,2,164.28911582966197,19.34312045076203,51.947766703752706,Resource Exhaustion
2025-03-01 00:23:00,41.36352823255291,11.295047289729151,70.9466198872415,686.7383574991962,3,0,438.89647727675833,9.551156307348446,79.60940875332138,Network Issue
2025-03-01 00:24:00,46.73346957124866,65.65694054931934,60.85476707986515,743.8049964928393,3,2,328.514140311123,13.640754227552609,17.35384619684942,Network Issue
2025-03-01 00:25:00,77.96074480948937,23.063624105726205,45.55152078155697,515.0885890597261,0,0,307.21639774954576,9.425683207469042,5.204190170754273,No Issue
2025-03-01 00:26:00,23.35151686614701,77.11344076796331,34.83551000062738,134.46121065124248,2,0,180.12994338359263,2.6550347312611686,83.164156671582,Resource Exhaustion
2025-03-01 00:27:00,50.02119627814035,82.96031041535818,18.971221215525627,791.740335208113,4,3,123.84835464102939,18.376422148638273,71.67279563095803,Resource Exhaustion
2025-03-01 00:28:00,55.81559969173979,57.090998730012615,36.077626759584994,312.45135659802554,1,0,118.48912373976862,1.6392686738192979,19.538890082838986,No Issue
2025-03-01 00:29:00,8.48096544829601,61.03087994336629,34.44415006374921,137.91864649091178,2,3,224.9378447790724,19.505217429012855,68.88194153589072,Service Disruption
2025-03-01 00:30:00,63.43207687799366,11.022833427308381,79.60365674216884,677.7459294590549,8,3,460.48083912960084,9.286604065550927,85.98640035620907,Pod Failure
2025-03-01 00:31:00,19.110324708184677,87.90578241426759,32.602641839969515,64.25402549957914,5,0,446.66312591489077,4.456649877179732,63.03911194633834,Resource Exhaustion
2025-03-01 00:32:00,13.011269948492842,83.58393260952599,77.73316168740399,968.3836197392964,8,0,373.82224282908663,2.74591001760843,67.21364025324245,Pod Failure
2025-03-01 00:33:00,92.25930762615421,82.0926019763901,51.69535342343087,678.1011775984321,5,4,263.92225434810024,13.857435407686081,23.246223102417677,Resource Exhaustion
2025-03-01 00:34:00,98.98714791956243,66.69915726151918,22.028289367551313,971.2827528283034,2,3,118.04037484803472,14.015968697865839,87.04693720905338,Resource Exhaustion
2025-03-01 00:35:00,74.84513103016384,39.56765128131296,79.53235329459824,374.253568606744,2,0,242.20829908305694,18.579475650843662,22.58653880882726,Network Issue
2025-03-01 00:36:00,28.082460215529164,84.54518029616503,62.63379079189588,966.3254239173569,7,3,355.1863728154309,5.507833038718203,5.5619455412779395,Resource Exhaustion
2025-03-01 00:37:00,15.136720764988057,35.745309436521914,34.811952454165954,170.4752915729718,3,4,264.1362228127987,7.317644890206149,50.14650875103189,Resource Exhaustion
2025-03-01 00:38:00,58.12861273236101,59.02867266436924,84.23486567684016,61.91574267426157,9,3,252.87403259275615,19.17919469323511,90.35876477832835,Pod Failure
2025-03-01 00:39:00,51.42436170382521,19.055380460430676,27.219444657280643,0.0,4,1,248.69169835641225,9.925248925185251,13.245802709148794,No Issue
2025-03-01 00:40:00,8.879872871218005,88.99582819463647,35.25410486711553,442.6261588734449,0,1,409.19801386079354,8.757570026392637,81.26729748404746,Resource Exhaustion
2025-03-01 00:41:00,45.31584416170297,22.56856790036486,72.97123351764273,151.9202160977981,1,2,417.0494554312141,4.903909073057885,103.696486900438,Network Issue
2025-03-01 00:42:00,9.197450499514837,29.851649622666738,73.79919291266926,539.3891730204742,3,3,344.3439244179463,16.517559811994424,69.2216506943729,Pod Failure
2025-03-01 00:43:00,80.79823828836467,56.21310545379937,45.089163088566686,344.8832780485566,1,3,442.802302759573,7.503066969736066,0.9295454275773838,Resource Exhaustion
2025-03-01 00:44:00,36.81352710674685,78.59581076430642,21.979841493501045,281.12763400076466,2,3,350.7350079786766,11.6515194594023,64.36629118897449,Network Issue
2025-03-01 00:45:00,64.01198641069877,54.90408699622014,91.22762516918192,682.5737225575035,2,3,220.54589421720968,3.6510245632890057,89.34367870034156,Pod Failure
2025-03-01 00:46:00,31.661059077386042,29.317171405546738,43.70331375925631,112.39896039856961,1,3,289.9604886300359,11.874048437411089,20.660529762826755,Network Issue
2025-03-01 00:47:00,47.60183906879497,7.722148548723098,34.766710702253754,780.6983983118578,9,1,233.43809969664474,17.18622188910352,95.40937998144305,Pod Failure
2025-03-01 00:48:00,56.86420454473013,74.1725868701688,63.62000386563424,589.4400257969402,7,0,256.82202673576353,14.725467855840503,3.247685133478244,Pod Failure
2025-03-01 00:49:00,20.313393714866955,87.80785501985707,83.59165459948076,949.9857941333283,3,3,430.3317569057776,0.0,84.27394812268356,Resource Exhaustion
2025-03-01 00:50:00,85.47425267045536,72.04367447519125,26.125936395420066,443.06763735719704,1,0,152.3800319508174,15.2706671576676,56.082144896296946,Resource Exhaustion
2025-03-01 00:51:00,76.75084408612476,43.47779545235995,80.21371672939621,1021.8956110260672,5,0,0.0,11.643731347880465,100.89145169422932,Pod Failure
2025-03-01 00:52:00,94.78765626921506,81.01960628572614,60.918820671881505,556.4678436687393,9,1,329.9205867496057,8.46195856718038,71.83663141617572,Resource Exhaustion
2025-03-01 00:53:00,82.1829338508035,45.26752837801677,47.005806074020285,1013.1438231124729,4,1,144.87732529768107,16.207797540583524,24.1203599274004,Resource Exhaustion
2025-03-01 00:54:00,58.3444851076723,52.95343353909689,75.10014455489343,29.155468169078176,3,2,106.48449906583859,16.76706549076866,29.764910537977077,Pod Failure
2025-03-01 00:55:00,89.53205261200249,48.08617104256306,91.58677596936991,638.3383479225712,0,1,489.5468930496494,12.903448894366855,98.92429742596626,Resource Exhaustion
2025-03-01 00:56:00,12.074814229068032,47.80888442770195,38.209689608904604,773.1467751379345,1,0,137.86467667523394,12.853730170507522,83.07436122983806,Pod Failure
2025-03-01 00:57:00,31.805732728164035,79.5378930487065,26.024005781330928,80.96664530651502,8,1,92.65300513804519,3.8489397305070168,55.83012862579246,Pod Failure
2025-03-01 00:58:00,10.924956984021145,51.37064260952328,89.31806100570915,580.0981900742104,6,0,91.78023950811401,17.791353111020662,84.74123308804225,Service Disruption
2025-03-01 00:59:00,32.881642075356204,38.94927147041709,69.42478900858478,820.5368856101178,9,3,183.02910484777166,14.423848321827643,60.384556346987026,Pod Failure
2025-03-01 01:00:00,34.620196162706854,27.418311808034243,50.24694505022816,570.2688470579485,7,1,175.1888940179243,10.908954595692778,39.139883611482226,Pod Failure
2025-03-01 01:01:00,29.55070420188284,12.454868986119111,57.550435390730435,19.917983449675766,1,1,306.28231469285294,2.72066687504221,90.82148200661351,Network Issue
2025-03-01 01:02:00,80.51458678384972,52.80977800689065,73.2339139375405,716.0435831877063,7,0,43.24647722487274,12.39510901191598,78.84693295363445,Pod Failure
2025-03-01 01:03:00,35.82378646462153,30.517202548693056,79.32757046620148,74.69595865838174,7,1,327.27959913942647,2.3626122091905604,96.0254386657786,Pod Failure
2025-03-01 01:04:00,30.994059814825697,17.001483770311527,85.7782379807931,786.6810364239839,5,2,240.60626591013104,6.5448997456644005,83.13446417748119,Pod Failure
2025-03-01 01:05:00,48.27952396844999,67.61387694688956,55.476839875956834,40.734967188297475,6,1,43.62361380464859,9.833968539516075,37.15071160903231,No Issue
2025-03-01 01:06:00,18.76169548313607,69.81099599821196,40.598847807958755,30.34121794899363,0,1,438.08652697049905,13.392803600379235,99.88193998400867,Network Issue
2025-03-01 01:07:00,71.32127946936687,69.95476598432393,67.06921937880848,254.29097056166296,1,0,230.226702305686,0.0,67.06114008691402,No Issue
2025-03-01 01:08:00,13.563997466904507,47.10688834457171,51.453901446940016,636.8575305034284,8,0,350.42055044627114,0.0,37.71478524860575,Service Disruption
2025-03-01 01:09:00,94.39138474599697,76.69159020666525,68.36149114781352,1038.877316669751,5,1,451.42653949592585,2.159435245580165,51.965464381361976,Resource Exhaustion
2025-03-01 01:10:00,73.19002635341567,82.16115922924492,52.37951973976498,179.1462410893452,2,1,190.0170646116699,15.762123445925155,46.11342517943975,Resource Exhaustion
2025-03-01 01:11:00,23.639269228582485,73.8422679850976,26.294418454672197,141.28919579908188,7,3,466.58066688591,11.084881559725332,24.207854714137117,Pod Failure
2025-03-01 01:12:00,6.924673049542842,55.87516387406579,57.790387070842364,438.9086836261564,2,2,88.4675227717396,12.133204026787013,6.152533606353204,No Issue
2025-03-01 01:13:00,80.07353741548339,34.52396385045039,70.25906368805498,848.3532261744881,0,3,108.77428254832071,12.028381460307372,44.19864377867536,Pod Failure
2025-03-01 01:14:00,70.02916319245915,88.89212131983186,77.1863739737074,432.43960676698,7,0,339.28532271173395,0.9334671618326116,7.262571918618269,Resource Exhaustion
2025-03-01 01:15:00,74.32709918160705,32.58741510963284,56.257908902270174,367.0636132399153,1,1,46.56283738186437,3.3249074519582282,3.109588401013611,No Issue
2025-03-01 01:16:00,75.3686568909128,25.44457304339532,30.73975712085516,594.3927633435227,5,0,227.82586137273083,14.318213482228755,84.12964832275733,Service Disruption
2025-03-01 01:17:00,12.07059663667745,47.834338002934444,56.63684202231053,253.1483096980061,7,1,100.48588473013154,12.316391149169156,29.308004145563995,Service Disruption
2025-03-01 01:18:00,36.538861341474714,13.969547568853496,79.14688921555636,419.0385080501565,6,0,263.0086389183333,6.795278873100383,72.84339812760368,Pod Failure
2025-03-01 01:19:00,16.005554070047108,90.66220549437314,49.36558789001743,267.1955185375291,8,2,377.8022250514866,0.8220200299287276,87.90917268765624,Resource Exhaustion
2025-03-01 01:20:00,77.16159756838252,58.678350040130056,71.08069511716005,813.8268125594975,3,1,0.0,7.568302656666572,37.270805500548576,No Issue
2025-03-01 01:21:00,62.3591781953203,55.23660400731427,59.2633831242799,996.2262150347121,3,2,167.1380363499366,3.6101411386936513,14.21618799871424,No Issue
2025-03-01 01:22:00,31.933005608833827,68.85417694673454,39.486128290167905,748.4993060491327,0,1,398.7981399891152,13.878388646271013,50.4906745255343,Network Issue
2025-03-01 01:23:00,7.2574041030148875,52.87914274985732,77.52480967378393,438.73842526048696,6,2,213.8853755666832,17.316600887336687,21.888549397024125,Service Disruption
2025-03-01 01:24:00,26.96228864269195,8.689230706680235,25.12322052877736,528.5377400490669,9,2,38.94981872105109,9.946256664468685,0.47082130127103927,Pod Failure
2025-03-01 01:25:00,33.48702329476315,62.58793259847222,52.52477552636339,113.49071325550214,0,2,297.5575421564346,7.790070725971845,20.37997083450735,No Issue
2025-03-01 01:26:00,75.79358292137321,69.47610018567555,41.93154216289488,693.1221796368803,3,2,76.75845972291268,4.995864556568241,56.45429499068711,No Issue
2025-03-01 01:27:00,62.35196018175983,45.435268566293885,24.13738258330672,610.2889363524695,4,2,221.86600708991028,1.126701755545028,70.57792193793121,Pod Failure
2025-03-01 01:28:00,83.4162876572096,71.42544808347613,53.01577856340886,880.2088316768942,9,1,567.8094594562862,8.605635043716257,30.118596830880435,Pod Failure
2025-03-01 01:29:00,43.52882375396572,35.30658116892685,59.44598351463654,148.40241666166096,1,0,188.0820947313221,13.001834585154144,80.82109296061094,Service Disruption
2025-03-01 01:30:00,14.76290504340685,30.168378506277552,75.0684304770738,762.9767535441491,7,1,401.9456856052838,12.803283650199715,80.29444896852618,Pod Failure
2025-03-01 01:31:00,75.30671534633045,24.431963477007887,77.41711161143718,679.5938421143738,6,3,448.8160557638074,8.325971383977908,75.11232373564481,Pod Failure
2025-03-01 01:32:00,79.22704335645346,40.90438282297843,77.36472760637896,282.3328846637989,8,1,128.78897728511862,19.43071203985267,23.543133961471803,Pod Failure
2025-03-01 01:33:00,54.40278377378354,73.60157126528699,48.66555794248047,641.7783449215698,1,3,282.37260234198885,17.863803694145737,4.954689553208968,Network Issue
2025-03-01 01:34:00,78.40191573871098,79.99729291410422,64.04994774068565,983.9220969148353,6,3,470.5917476725009,16.379439338578706,75.24040311989033,Pod Failure
2025-03-01 01:35:00,50.03500411024507,42.17721836848216,64.16724393003078,935.9481743680348,2,1,302.70742413569025,8.14515468617906,14.152289781134176,Network Issue
2025-03-01 01:36:00,58.72530222932909,57.21076966392713,49.34850045889219,703.5098373258905,3,3,372.2570128979654,14.87140619124962,31.66624354355167,Pod Failure
2025-03-01 01:37:00,44.81538931932008,65.21419867445813,61.64565804200176,0.0,4,0,236.98339944609097,20.67266325906479,25.441005259969806,Network Issue
2025-03-01 01:38:00,7.893541332088772,30.33332528345693,87.60005060781045,854.1826601802343,1,0,320.5245060699619,14.677948068002244,80.65450808706414,Service Disruption
2025-03-01 01:39:00,13.935006218313232,21.332830776996587,38.90103857085563,766.795633040766,5,0,0.0,6.980241585746857,2.5690984979981644,Pod Failure
2025-03-01 01:40:00,6.029909237560787,86.0723510384385,91.29389854736567,314.85762152896024,5,0,389.55951199696204,1.258664400138497,29.13285528335254,Resource Exhaustion
2025-03-01 01:41:00,61.309955179777575,58.124783033960966,27.5537715005635,166.00359228454553,5,0,333.76787826484826,20.932257881230143,38.35874426331332,Pod Failure
2025-03-01 01:42:00,33.5284579276975,87.49945772595898,43.25873378336241,85.31577064574415,1,3,152.36536283270735,19.102938091411875,27.542420709960517,Resource Exhaustion
2025-03-01 01:43:00,54.83926559240024,36.91337071003727,40.106362236007044,60.82412610576718,0,3,234.40725034278717,13.061425129732502,27.92823299609291,No Issue
2025-03-01 01:44:00,84.07740411819934,64.75418887710728,66.20849615041317,740.0437305243692,9,1,156.79715768609105,7.306507365298402,58.48994728673227,Resource Exhaustion
2025-03-01 01:45:00,24.154573098180293,23.93040655541847,31.795541155284823,271.27789803575627,0,2,227.54530266565976,16.148861606308685,3.9354367548637383,Network Issue
2025-03-01 01:46:00,41.414453803856276,26.271934597488084,87.68029129536268,42.259319710295486,5,4,92.90830510978219,18.561964670486923,0.0,Pod Failure
2025-03-01 01:47:00,71.34753318624409,49.65927289405748,81.96231591275891,483.72579661606517,5,2,425.8889846545617,10.24019010183492,61.115789466251265,Network Issue
2025-03-01 01:48:00,29.534920401617487,33.69576655874653,70.7370502152965,548.6597482941386,8,0,215.7904854343685,6.340452832205764,87.50020402288834,Pod Failure
2025-03-01 01:49:00,16.565330055354373,25.767855344326616,58.23393461157359,122.32908180287671,0,1,1.1035748986812095,9.329595347009375,67.72942166549781,No Issue
2025-03-01 01:50:00,27.67764762967747,34.023216180118396,85.44812673488859,79.6667298916446,6,2,265.304118788504,1.9429813419313626,37.11159726385228,Pod Failure
2025-03-01 01:51:00,16.62202475052154,10.008301376088731,81.75994134918498,148.5238230316465,2,0,435.2448921208486,11.104494818122502,44.89473765087052,Network Issue
2025-03-01 01:52:00,88.0909156440329,65.51065749503519,56.22783812389278,680.6243471158589,1,4,93.43666090425994,6.943898855697573,7.8833946027257245,Resource Exhaustion
2025-03-01 01:53:00,81.8983366706381,48.87607386089755,71.97355697570441,45.386947425717665,5,4,57.59527393992842,17.52840688110472,75.90270867844309,Pod Failure
2025-03-01 01:54:00,59.96601929689974,14.392059927673982,66.05264833017327,572.1959879747885,4,2,191.58910484239215,6.519185660858418,84.04581013255573,Service Disruption
2025-03-01 01:55:00,83.94945086547936,25.636913694248346,64.34094552090686,152.87568199969243,7,0,353.04666583131393,0.0,9.295724316076774,Pod Failure
2025-03-01 01:56:00,69.79311209435366,16.980260057023123,43.08506668259585,242.94121968644438,0,0,273.57999422512614,14.551806369655905,58.48091196557214,Network Issue
2025-03-01 01:57:00,14.025148021375589,64.07043120153708,58.876693957673055,385.12716829042904,2,0,246.45108187225964,0.0,86.96217740315377,Service Disruption
2025-03-01 01:58:00,81.33794135189243,11.598636504619192,21.45199016770595,145.96583839936034,3,0,507.5942714971584,10.942220389832231,42.372322591937795,Resource Exhaustion
2025-03-01 01:59:00,56.64531194972697,69.55406946985997,43.06584910882468,165.35343325778413,4,0,119.11932143952691,3.2580399240328997,46.57129583504075,No Issue
2025-03-01 02:00:00,71.79710151264965,11.957428357032741,71.08881453841384,403.81102805062926,7,3,412.1373381281273,12.735077916298117,75.19337931291857,Pod Failure
2025-03-01 02:01:00,85.73627565231091,34.29552862339592,95.70019158880362,347.1963890178915,4,1,75.93910491448098,3.688914258044954,70.62311659543411,Resource Exhaustion
2025-03-01 02:02:00,35.618584314659934,71.00216492868977,93.25594618797169,720.3823212416906,9,0,55.03894679486919,9.415785081814604,40.764343988366505,Resource Exhaustion
2025-03-01 02:03:00,14.945803604232914,64.1876599919793,57.74642941913239,121.17200641261724,4,0,149.0665736950709,6.09225326929856,80.88966995568254,Service Disruption
2025-03-01 02:04:00,26.275590071247624,19.261938142373495,65.34031790216484,837.6839810934118,2,1,427.3760171830053,5.05498989255116,56.0887837347149,Network Issue
2025-03-01 02:05:00,40.61324236342487,72.6264088608735,30.95554845501963,818.4561851095333,4,3,244.49131408245162,11.57665434332444,89.41387709089071,Service Disruption
2025-03-01 02:06:00,84.26544791271938,47.94848690397726,69.00974309691429,787.5084282636187,1,0,210.0491445048602,2.3325790931058865,64.81584032375385,No Issue
2025-03-01 02:07:00,82.94332986782726,82.17352196425733,29.667347725628453,371.21458609784065,2,1,254.55107001832724,19.949066249891775,21.675139063969286,Network Issue
2025-03-01 02:08:00,7.983386257367622,65.43890135139308,36.673019913267886,789.5969032393219,2,1,297.9161949521126,15.334149450406114,87.05368742817065,Service Disruption
2025-03-01 02:09:00,48.450505741141754,63.51304052811101,73.58785279025447,111.37129001153875,3,1,205.96092138143447,19.313332440556753,79.38173554054933,Network Issue
2025-03-01 02:10:00,39.87331348148052,96.24306526601416,44.19460329500342,91.17978554061442,4,1,459.5822072206476,1.7821314263916204,59.35368591572692,Resource Exhaustion
2025-03-01 02:11:00,23.13809785772714,27.030102645667196,19.413085429703873,55.53487392218226,7,2,82.57111918055453,0.0,56.62858830168929,Pod Failure
2025-03-01 02:12:00,15.686941143355119,57.092061069947114,82.80457990573451,1020.955524977662,7,2,248.27194257121297,6.312993947923921,50.91963595446852,Pod Failure
2025-03-01 02:13:00,36.29320344927087,43.34631474922973,41.775906835206996,320.80625973270423,1,1,226.82901400488524,12.016877449982442,68.18369006620232,No Issue
2025-03-01 02:14:00,85.03661895783571,12.748259921625207,29.1034655414171,855.0810452075109,4,4,362.61641043439045,4.590892625081879,73.66901108817834,Resource Exhaustion
2025-03-01 02:15:00,39.01896155250956,12.001316976448763,23.756083663107777,287.47462149677875,1,4,462.80066364626623,10.484529309765627,17.580454782608733,Pod Failure
2025-03-01 02:16:00,42.908544195784195,23.481342542313087,37.22809020061001,898.5975421467509,9,0,175.41715642836388,11.473966020672307,46.89646621693734,Pod Failure
2025-03-01 02:17:00,61.53850021417339,63.7633837629696,33.84957918726918,925.2833214541027,4,0,500.87878305606336,2.524280923750715,19.22385710405165,Network Issue
2025-03-01 02:18:00,38.13024637021488,57.14803054380927,85.61837211583395,872.0610910333629,1,1,412.2676447034332,16.483946216915708,24.256208195616942,Network Issue
2025-03-01 02:19:00,96.03210190388256,52.40884348250425,45.72474863402962,594.4161275395462,9,0,381.1097111909589,19.83696015040518,31.609405607216136,Resource Exhaustion
2025-03-01 02:20:00,87.61416376099174,16.72643241744931,80.06947857301755,821.4927526612523,8,1,27.888802067647145,11.563472450073267,0.9604248419030446,Resource Exhaustion
2025-03-01 02:21:00,26.184797859106705,55.28278786867996,30.52615022310644,980.3102776100345,7,1,504.5294455317455,18.68725569306625,49.29932678453465,Pod Failure
2025-03-01 02:22:00,51.372144708076476,77.40232529950862,54.12350510649889,321.11515535497,7,0,410.6158011647431,5.124463193723747,27.47079006412078,Resource Exhaustion
2025-03-01 02:23:00,31.285455018778727,40.38034705000374,72.99709841793025,434.0744152907673,8,0,321.48299178471484,0.3934923219924422,87.62069567181179,Pod Failure
2025-03-01 02:24:00,29.366459752324577,57.16603630412705,68.40829975140528,795.7565554214713,0,4,70.4074213919986,4.844424852378773,14.469075263867815,Pod Failure
2025-03-01 02:25:00,6.555576785108352,71.84129570724407,62.15114726277013,339.1708728567464,0,1,226.54817524729884,14.171317160007861,97.8863628486476,Service Disruption
2025-03-01 02:26:00,62.78631575237612,74.1926340398239,93.0035205104618,726.4868188316873,2,4,447.34831275865844,11.213258723409478,89.04554549127349,Pod Failure
2025-03-01 02:27:00,54.47869724653444,48.53804246706648,40.32476622017585,67.87245488341334,3,1,198.9895322477274,6.706230250514991,71.0025288784522,No Issue
2025-03-01 02:28:00,7.168035336059829,79.26763848132468,53.72444999192068,488.5236013732156,8,1,237.40929544512193,8.323129193563114,96.39942232157429,Service Disruption
2025-03-01 02:29:00,29.849716171535583,36.000837998147645,82.89517040309518,141.64576582416606,8,4,119.66522386364628,9.156250737629016,87.99743518285828,Pod Failure
2025-03-01 02:30:00,89.43355294234996,71.77083432909072,27.358844871953597,324.5620128154409,6,0,0.0,18.977145433701796,48.329433110742734,Resource Exhaustion
2025-03-01 02:31:00,29.545913241253995,31.372073791431493,23.734927344953235,289.00028892630576,7,3,276.46101530640556,4.548249499487136,35.55234034760557,Pod Failure
2025-03-01 02:32:00,15.313910424230816,38.33710579113264,36.67282641779229,829.1369731411207,3,2,376.6378998140481,2.6869599830299427,0.0,Pod Failure
2025-03-01 02:33:00,54.40042353148245,14.181879416200427,64.20900921410296,203.14469475254612,2,2,93.53077814232309,10.376257729344774,49.65302382214688,No Issue
2025-03-01 02:34:00,96.4386929196884,76.28799844676163,41.83869201251728,784.9637494334061,9,0,475.16705356345057,2.338845359591744,103.77669953818443,Resource Exhaustion
2025-03-01 02:35:00,22.58912608147733,51.107627742225,34.199392839501165,828.1593007113446,3,2,270.4036188382231,11.203135738423917,23.898255463935183,Pod Failure
2025-03-01 02:36:00,64.26384776324434,31.299262571414054,46.82331981535903,519.7912894891695,0,1,397.28575957164435,13.581405261437439,23.557270231358878,Network Issue
2025-03-01 02:37:00,74.32688790257492,30.52052077378776,66.9548894789982,213.9233476865665,7,1,330.7226350750762,18.252445418587918,53.11857430548397,Pod Failure
2025-03-01 02:38:00,23.867046322397968,80.35038673659074,36.526659913885545,250.99931432566376,1,3,95.4696986566731,18.751792861653165,82.94914498608178,Resource Exhaustion
2025-03-01 02:39:00,74.62164202401105,79.51787673771655,42.56689434658118,498.49801813554336,5,1,448.03243053971715,16.823552381611528,17.19286958286871,Pod Failure
2025-03-01 02:40:00,41.434324604683084,53.628091147477306,69.36838163706015,0.0,8,2,342.6006915382814,7.403686521349316,81.45307380547784,Pod Failure
2025-03-01 02:41:00,62.18065583386879,55.99393327666326,95.74008089572993,544.012180033515,1,0,43.94237626412664,17.276907819833642,13.610589347203161,Network Issue
2025-03-01 02:42:00,59.19165106854454,51.210597655303594,73.537255371212,943.69535498309,0,0,231.64840151806354,13.328969736995715,95.94739549848254,Service Disruption
2025-03-01 02:43:00,52.289202494327654,43.53354615940859,78.33888010300969,168.15660200984075,5,0,267.75134314574194,9.317836900392713,79.87478953743468,No Issue
2025-03-01 02:44:00,11.145757253951746,85.4775083298211,48.33201629844259,491.54312671302716,9,1,449.4214245925202,10.916926314640817,35.586346606462655,Pod Failure
2025-03-01 02:45:00,76.10936786088884,23.637268879989193,41.068353035108366,995.2117424730257,5,4,78.19892834757911,8.515565090112334,68.10635236481123,Pod Failure
2025-03-01 02:46:00,37.89969198417535,38.12957401446451,56.52128175921624,888.4866226805292,0,4,253.22717660968263,4.451096277409018,49.08209051658369,Pod Failure
2025-03-01 02:47:00,22.301037338556235,32.74160410132021,81.76560354626004,827.8953052619419,7,3,132.78320522750477,7.57956233124548,76.53705810218156,Pod Failure
2025-03-01 02:48:00,8.833007097551054,54.95765217309111,51.96119131081396,799.6897914973687,1,3,127.27594576433891,17.121968532999094,41.69678341341914,Service Disruption
2025-03-01 02:49:00,55.25463924509099,47.08104915664561,86.37386494284033,370.9635741299094,0,2,9.489315499884363,6.410025144900373,33.687059519390964,No Issue
2025-03-01 02:50:00,58.24461012554967,52.01971497238833,96.19784538283233,816.211869231462,6,3,134.31712600781086,13.16196461196677,58.847892839510905,Pod Failure
2025-03-01 02:51:00,8.52467495216743,19.932122029910133,25.977553880648717,962.0888760394022,4,1,197.74759681876148,9.36870211690154,6.637640929816245,No Issue
2025-03-01 02:52:00,47.459948937605816,47.39023012000556,23.539753245662396,504.82847917160353,3,3,240.6525770945403,17.941962777088868,94.3786909429912,Pod Failure
